"idno","cntry","essround","gndr","agea","domicil","hinctnta","eduyrs","wkhtot","tvtot","hhmmb","ipcrtiv","ipadvnt","ipgdtim","ipsuces","imprich","impsafe","imptrad","ipfrule","iphlppl","ipeqopt","trstplc","trstplt","trstlgl","polintr","bctprd","sgnptit","stflife","happy","health","sclmeet","sclact","rlgblg","rlgdgr","pray","rlgatnd"
446857,"DE",5,2,71,3,2,15,40,4,1,4,3,4,3,4,5,3,4,3,4,8,8,8,2,2,2,9,8,2,4,3,1,8,4,4
446859,"DE",5,1,90,3,77,12,50,7,1,5,5,3,3,5,5,2,5,2,2,9,5,7,3,2,2,5,8,3,4,2,1,5,3,6
446860,"DE",5,1,77,3,5,12,40,4,1,4,5,4,5,5,4,5,4,4,3,7,7,4,2,2,2,8,9,1,3,4,1,6,7,6
446875,"DE",5,2,38,1,6,14,40,3,1,2,5,2,2,5,2,3,2,2,2,8,4,8,2,1,1,8,8,2,6,4,1,7,3,6
446877,"DE",5,2,59,3,4,13,35,3,1,3,6,1,4,5,3,4,3,2,1,8,0,3,2,1,2,1,3,3,6,4,8,1,7,6
446880,"DE",5,1,67,3,2,8,39,7,2,3,5,3,2,5,3,2,3,2,2,5,0,5,3,2,2,8,7,3,2,1,1,5,1,6
446895,"DE",5,1,32,1,5,16,20,7,1,2,3,2,1,4,4,6,5,1,1,8,3,8,2,1,2,5,4,4,6,3,2,0,7,7
446896,"DE",5,2,76,1,3,12,50,5,1,1,3,1,2,3,2,3,2,2,5,7,3,88,1,2,1,8,10,3,4,4,2,0,7,7
446902,"DE",5,2,25,1,77,14,44,0,3,3,6,2,5,2,3,6,3,3,1,6,2,5,3,2,1,7,9,1,7,4,2,0,7,7
446907,"DE",5,1,56,3,9,13,45,6,3,2,5,2,4,5,3,2,2,1,1,5,1,5,2,2,2,8,3,1,6,3,2,2,7,7
446908,"DE",5,1,77,3,2,10,55,6,2,3,4,4,3,4,2,2,1,2,1,6,3,8,3,2,1,5,4,3,5,2,2,1,7,7
446911,"DE",5,2,41,2,77,18,37,2,4,4,5,2,2,5,3,2,3,3,2,8,3,7,2,1,1,8,7,2,4,3,2,3,7,7
446912,"DE",5,1,19,2,88,13,888,2,4,3,3,2,2,4,2,5,4,3,2,8,4,9,3,2,2,8,8,2,6,3,2,0,7,7
446926,"DE",5,1,49,4,5,12,53,7,2,3,5,3,2,4,2,5,3,2,1,7,0,1,3,2,1,2,5,2,6,3,2,88,88,88
446927,"DE",5,1,72,4,5,12,42,4,3,2,6,2,4,2,2,3,4,3,1,7,3,8,3,2,2,8,8,3,4,3,1,5,7,6
446929,"DE",5,1,46,3,8,15,45,3,4,3,5,2,4,2,3,2,3,2,3,7,3,5,1,2,2,5,5,3,2,2,1,7,88,5
446931,"DE",5,2,53,3,6,9,30,6,2,3,5,3,3,5,3,3,5,4,4,9,2,7,3,2,2,10,9,3,4,3,1,6,1,6
446937,"DE",5,2,54,3,10,19,30,5,2,3,5,2,3,4,2,3,2,2,2,8,5,8,2,2,2,8,9,3,4,2,2,2,7,7
446939,"DE",5,1,49,3,9,15,55,2,4,3,5,2,3,5,2,2,3,2,2,7,3,3,3,2,2,7,6,3,4,2,1,6,6,5
446945,"DE",5,2,48,4,77,28,28,2,4,1,4,1,6,6,6,3,3,1,1,8,3,5,2,1,2,9,9,2,6,2,1,5,3,6
446948,"DE",5,2,55,4,9,12,42,5,2,4,5,3,2,3,2,2,2,2,2,9,5,7,2,2,1,9,9,1,6,3,1,8,1,4
446950,"DE",5,1,49,3,9,14,42,6,4,1,1,1,4,4,4,1,6,2,1,9,3,8,2,1,1,6,5,3,6,5,1,8,2,7
446957,"DE",5,2,24,3,2,10,19,4,1,2,4,2,5,6,4,5,5,1,1,7,3,7,2,1,1,7,7,4,6,1,1,5,6,7
446958,"DE",5,1,20,3,88,13,666,3,3,2,1,2,4,5,5,3,6,3,1,2,2,1,3,2,2,8,8,2,7,4,2,7,6,7
446959,"DE",5,2,40,3,8,13,15,2,4,2,6,2,4,5,1,3,3,2,1,9,0,7,3,2,2,10,10,3,6,5,1,10,2,4
446969,"DE",5,1,70,1,6,12,10,7,2,1,6,3,2,6,2,2,3,1,1,7,4,6,1,2,2,6,6,3,3,4,2,0,7,7
446970,"DE",5,2,83,1,3,8,40,2,1,2,6,2,4,6,1,2,2,2,5,8,5,4,4,2,2,5,6,4,3,1,1,5,3,7
446972,"DE",5,2,58,2,7,16,42,2,2,2,6,5,5,6,2,4,3,2,2,7,4,7,1,2,2,9,9,2,3,2,2,0,7,7
446973,"DE",5,2,59,1,5,12,666,5,2,3,6,5,5,5,3,4,5,2,1,8,3,8,3,2,2,7,9,3,4,3,1,7,6,5
446975,"DE",5,1,79,1,3,10,40,5,1,6,6,6,6,6,3,3,2,5,3,9,1,9,4,2,2,3,5,4,4,2,2,5,6,6
446976,"DE",5,1,63,1,10,13,50,5,2,4,4,3,1,5,3,1,4,3,2,8,5,8,2,2,2,9,9,2,5,2,1,8,3,4
446977,"DE",5,2,66,4,4,14,40,6,1,2,4,2,4,6,2,2,2,2,2,7,3,2,3,2,2,7,6,3,6,4,1,2,7,7
446983,"DE",5,1,52,3,3,13,60,6,7,2,5,2,3,4,1,1,1,1,1,7,7,5,3,2,1,7,8,3,6,3,1,8,3,3
446984,"DE",5,2,48,3,77,12,25,5,5,2,5,2,5,4,2,1,4,2,3,7,3,6,3,2,1,8,10,2,3,2,1,5,6,6
446986,"DE",5,2,26,3,5,19,24,1,2,3,5,3,2,6,2,5,3,3,1,5,3,8,1,1,1,4,3,3,4,1,2,1,7,6
446989,"DE",5,1,47,3,8,18,50,1,2,3,4,3,3,3,3,4,3,3,2,7,6,8,2,2,2,8,8,1,6,4,2,0,7,7
446994,"DE",5,1,60,3,4,12,70,5,2,1,1,1,1,3,1,1,1,1,1,1,0,2,2,2,2,7,8,4,4,2,1,5,7,7
446995,"DE",5,2,46,3,5,15,34,6,3,3,5,1,2,4,1,3,3,1,1,3,3,4,3,2,2,8,7,3,4,2,2,1,7,7
446996,"DE",5,1,16,3,88,9,888,3,3,2,1,2,3,5,2,2,2,2,1,9,5,8,1,2,2,8,8,3,7,4,2,1,5,5
446998,"DE",5,2,55,4,6,12,39,5,3,2,3,2,2,2,2,2,4,2,2,10,0,2,3,2,2,10,2,3,4,2,1,1,7,7
447001,"DE",5,2,44,3,10,18,50,4,3,3,5,4,2,4,1,5,3,4,2,9,6,9,1,2,2,8,8,2,5,2,1,4,6,5
447007,"DE",5,1,64,4,1,23,39,6,1,2,6,5,6,5,1,3,2,4,1,7,5,7,2,1,1,2,7,3,6,1,2,9,3,7
447028,"DE",5,1,72,3,7,15,38,7,2,3,4,2,2,5,1,2,2,2,3,8,2,3,2,2,2,10,10,2,4,3,1,3,3,6
447031,"DE",5,2,16,3,77,10,666,4,4,2,4,2,2,5,2,3,3,2,2,6,3,5,3,2,2,7,9,2,4,3,1,7,3,4
447045,"DE",5,2,44,1,7,16,32,5,4,5,2,1,5,5,1,6,4,3,1,7,4,5,3,1,2,10,9,2,6,3,2,6,6,5
447048,"DE",5,2,65,1,88,2,666,7,3,3,6,5,5,4,2,1,2,1,1,6,6,6,3,2,2,7,8,3,3,2,1,10,1,2
447059,"DE",5,1,19,2,8,12,888,2,3,2,3,1,2,2,4,2,3,3,2,8,5,7,3,2,2,8,7,2,7,3,1,2,7,5
447060,"DE",5,2,70,3,5,22,46,0,1,1,5,5,1,6,5,2,2,3,5,6,4,7,2,1,1,10,8,2,7,3,1,8,1,4
447065,"DE",5,2,27,3,9,13,21,5,4,3,5,3,2,4,2,2,2,2,2,8,3,7,2,1,1,9,8,2,5,1,1,7,1,5
447076,"DE",5,2,55,5,9,13,40,3,5,1,4,4,3,5,5,4,5,2,2,6,0,6,1,1,1,8,8,2,4,3,2,2,7,7
447077,"DE",5,1,79,4,77,8,38,7,3,2,5,4,3,5,3,2,3,2,3,8,0,7,1,2,2,9,8,2,3,1,1,3,88,6
447081,"DE",5,1,38,1,7,25,31,0,2,2,3,2,3,3,3,4,4,2,2,7,5,7,2,1,2,7,7,3,7,4,2,2,6,5
447086,"DE",5,1,38,3,8,13,45,7,2,2,2,2,3,3,3,2,4,2,2,6,2,4,3,2,2,4,5,2,3,3,2,0,7,7
447087,"DE",5,1,39,3,6,14,40,4,4,1,4,2,2,5,3,2,3,2,1,10,1,7,2,1,1,5,5,2,4,3,2,0,7,7
447090,"DE",5,1,51,4,9,12,38,7,3,4,4,2,3,5,3,2,4,2,3,5,3,5,2,1,1,6,7,2,3,3,2,0,7,7
447091,"DE",5,2,45,4,77,12,76,2,4,1,3,4,4,6,4,1,5,2,1,5,1,5,2,2,2,7,7,2,2,2,1,6,4,6
447093,"DE",5,1,62,4,88,12,40,6,2,3,5,2,2,4,2,2,2,2,2,7,4,4,3,2,2,5,5,3,5,3,1,5,4,6
447096,"DE",5,1,18,2,8,11,666,2,4,2,2,4,2,4,2,5,5,2,2,6,1,6,3,2,1,8,8,3,7,3,1,6,7,3
447103,"DE",5,2,28,3,5,14,12,3,4,3,6,1,2,4,2,4,2,1,3,7,5,7,3,2,2,8,8,1,6,3,1,6,7,6
447106,"DE",5,1,60,4,3,12,40,5,2,4,6,5,3,5,2,3,2,3,2,5,5,5,2,2,2,8,7,2,3,2,2,0,7,7
447113,"DE",5,2,21,4,2,12,666,7,2,1,2,1,4,1,1,4,1,4,1,10,88,88,4,2,2,5,5,3,7,1,1,5,6,6
447117,"DE",5,1,48,1,77,20,50,6,4,1,5,1,1,3,1,1,1,1,1,7,4,5,1,2,2,8,8,1,6,4,1,1,6,5
447119,"DE",5,1,34,1,77,20,666,4,3,1,5,1,1,1,1,1,2,1,1,5,5,5,2,2,2,5,8,1,6,3,1,10,3,6
447121,"DE",5,2,37,4,77,15,40,6,3,3,5,3,3,4,2,1,4,2,2,4,1,4,2,1,8,9,9,4,3,2,2,0,7,7
447122,"DE",5,1,52,4,1,12,65,2,2,2,5,2,3,2,1,3,5,2,1,9,1,2,3,2,2,5,9,3,3,1,2,0,7,7
447124,"DE",5,2,22,3,88,13,45,2,4,2,4,2,1,2,1,2,2,1,1,4,2,4,3,2,1,7,10,2,6,3,1,9,6,6
447126,"DE",5,2,41,3,6,10,38,5,3,1,6,4,3,4,1,6,2,2,1,6,4,5,3,1,2,8,8,3,2,2,2,0,7,7
447129,"DE",5,2,32,4,8,12,10,1,5,2,6,2,5,5,3,5,4,1,1,10,5,5,2,2,1,9,10,1,6,1,2,3,1,6
447135,"DE",5,2,70,4,77,10,40,5,2,2,5,1,6,6,2,1,3,1,1,5,5,5,2,1,2,8,8,2,5,3,1,8,1,3
447161,"DE",5,2,44,1,10,18,9,3,4,4,6,3,5,5,3,5,5,1,1,3,3,6,3,1,1,8,9,2,4,2,2,2,7,6
447165,"DE",5,1,46,1,10,23,45,3,3,2,4,2,3,3,4,3,5,2,3,8,2,6,2,1,2,8,8,2,5,3,2,2,7,7
447167,"DE",5,2,40,1,6,15,20,1,4,1,6,5,2,5,3,1,1,1,1,2,2,2,3,2,2,7,9,2,2,2,2,5,3,7
447168,"DE",5,2,61,1,10,14,59,6,2,1,6,1,4,4,1,2,5,1,1,6,2,2,2,2,1,10,10,2,3,3,1,3,1,5
447176,"DE",5,1,55,2,8,10,38,7,3,2,6,3,4,5,1,1,2,1,2,8,5,8,2,1,1,8,7,2,4,5,1,8,3,3
447181,"DE",5,1,29,2,5,13,46,2,3,2,2,2,3,4,3,5,2,2,2,8,4,7,2,2,2,8,8,1,7,3,2,1,7,7
447185,"DE",5,1,74,1,5,12,46,4,2,4,5,5,5,5,2,4,3,4,2,8,4,9,3,1,1,7,6,2,4,1,2,2,6,7
447189,"DE",5,2,51,1,1,12,888,7,4,3,6,4,5,5,1,2,2,2,2,10,88,10,4,2,2,10,8,3,3,1,1,10,1,5
447193,"DE",5,2,54,3,77,20,50,4,2,2,5,2,1,4,1,1,4,1,1,8,7,7,2,2,2,10,10,2,4,4,1,7,4,6
447194,"DE",5,1,74,3,7,19,60,7,2,2,5,2,1,5,1,2,3,1,4,7,2,3,2,2,2,8,8,2,4,3,2,0,7,7
447197,"DE",5,2,54,4,6,14,18,1,3,2,6,5,5,4,2,1,3,2,1,5,0,2,2,1,2,9,9,1,7,4,1,3,3,6
447200,"DE",5,2,44,4,6,23,32,3,2,2,5,4,4,5,2,3,5,3,2,7,4,6,3,1,1,7,6,2,7,3,1,2,6,6
447201,"DE",5,1,77,4,1,14,10,4,1,5,5,5,3,5,3,1,3,5,1,8,4,8,3,2,2,8,9,3,3,1,1,2,4,6
447203,"DE",5,1,55,3,10,16,45,4,2,2,4,2,2,5,2,6,2,4,5,8,0,4,1,2,2,8,8,3,6,1,2,9,6,7
447210,"DE",5,2,19,2,8,12,10,2,5,1,2,1,2,2,3,2,4,2,1,6,2,6,3,2,2,7,7,4,6,2,1,5,5,6
447212,"DE",5,2,51,1,9,18,13,2,3,2,1,1,1,3,2,1,2,1,1,9,4,9,3,2,1,8,8,1,6,3,1,6,4,5
447213,"DE",5,1,65,4,3,11,30,5,2,3,6,2,3,6,1,2,3,1,1,0,0,0,2,2,2,1,9,4,5,1,2,2,7,7
447218,"DE",5,1,33,1,9,21,40,2,5,2,5,3,4,4,3,3,3,3,2,10,88,7,1,2,1,9,9,2,5,3,2,2,7,7
447221,"DE",5,2,28,3,7,16,45,3,2,1,4,1,2,3,1,1,3,1,2,7,1,5,1,1,2,9,9,2,6,4,1,8,3,6
447223,"DE",5,1,21,3,8,12,20,3,3,3,3,2,2,3,3,3,2,2,2,10,6,9,2,2,2,8,9,2,6,3,2,0,5,5
447230,"DE",5,2,51,4,6,13,41,2,2,2,5,2,4,5,2,4,4,2,2,8,7,5,2,2,1,9,9,3,5,3,2,0,7,7
447232,"DE",5,2,67,5,2,11,40,6,2,2,5,3,5,5,2,5,5,2,2,3,5,5,3,1,2,10,9,2,2,2,1,5,1,6
447240,"DE",5,2,29,2,77,19,48,3,2,2,4,1,2,4,4,3,3,1,2,9,5,8,2,1,1,10,9,1,4,3,2,7,6,6
447241,"DE",5,1,56,2,8,14,3,7,2,2,3,1,1,1,1,1,1,1,1,10,2,4,3,2,2,8,8,2,3,2,1,4,2,6
469082,"DE",5,2,31,4,88,13,40,5,2,2,2,1,5,6,2,2,3,2,2,9,4,8,3,2,2,10,9,2,4,4,1,5,7,5
469094,"DE",5,1,40,4,77,18,45,1,4,1,4,2,4,3,2,4,5,4,2,7,5,8,3,2,2,8,8,1,4,2,1,2,7,5
469097,"DE",5,1,45,5,6,10,42,4,6,1,6,2,2,5,2,2,4,2,2,9,1,8,2,1,1,10,9,2,3,2,1,4,3,5
469234,"DE",5,1,71,4,7,20,50,2,2,1,3,4,4,6,5,4,5,1,2,8,6,8,1,1,2,8,8,3,4,2,1,3,6,6
469587,"DE",5,1,56,3,4,16,40,6,2,2,5,2,3,5,2,2,2,1,2,8,5,8,2,1,2,5,8,3,4,3,2,0,7,7
469588,"DE",5,1,29,4,2,12,40,3,3,3,5,5,2,5,2,2,2,3,2,8,0,5,3,2,1,2,7,2,5,1,2,0,7,7
469591,"DE",5,2,68,3,5,13,35,4,2,3,6,4,4,5,3,3,5,3,2,2,1,1,2,2,2,5,5,4,4,3,2,2,7,7
469592,"DE",5,2,45,3,7,12,40,1,6,4,5,5,3,5,2,5,4,2,2,5,3,6,3,2,2,8,9,2,4,4,2,0,7,7
469596,"DE",5,1,37,3,77,14,50,2,1,2,5,3,2,5,2,2,2,2,2,5,0,2,2,2,2,6,2,2,7,4,2,0,7,7
469601,"DE",5,2,33,4,7,18,50,2,4,2,3,2,3,5,5,2,2,2,2,9,6,7,3,2,2,10,10,2,6,3,2,2,7,5
469602,"DE",5,1,70,3,4,17,50,7,2,2,5,2,2,4,2,2,2,4,2,8,6,8,1,2,2,8,8,3,3,2,1,4,6,5
469789,"DE",5,1,53,4,7,17,42,2,3,2,5,2,4,4,2,3,5,2,3,8,4,8,2,2,2,5,6,4,5,3,1,7,3,5
469799,"DE",5,2,70,3,6,14,45,5,2,2,3,3,2,4,3,4,5,4,1,4,3,6,2,1,1,2,2,2,3,3,1,8,2,3
469800,"DE",5,1,77,3,3,17,43,4,1,3,4,3,2,5,2,2,2,2,2,3,1,4,2,2,2,8,5,3,2,2,1,6,88,4
469802,"DE",5,1,75,3,4,14,888,4,2,4,6,3,3,2,1,3,4,3,2,1,0,2,3,1,2,2,4,4,2,2,2,3,5,5
469805,"DE",5,2,20,3,6,12,48,3,7,2,4,3,2,5,1,1,5,3,1,8,5,5,3,2,2,6,5,2,6,3,1,10,1,2
469809,"DE",5,1,18,3,88,10,666,3,3,2,2,2,2,3,3,4,4,2,1,5,0,6,4,2,2,7,8,2,4,3,2,4,6,6
469810,"DE",5,1,999,3,77,13,666,4,3,3,5,3,2,2,4,2,2,2,2,7,4,5,3,2,2,7,6,3,2,3,2,4,5,5
469811,"DE",5,1,36,3,7,12,45,3,2,2,1,1,3,3,1,1,2,1,2,4,2,4,3,2,2,6,88,3,6,2,1,7,2,7
477390,"DE",5,1,57,1,77,19,40,4,3,2,2,2,1,5,1,2,5,1,3,8,5,9,1,2,2,7,7,2,5,3,1,2,6,6
477503,"DE",5,2,20,1,1,12,45,6,1,2,2,2,3,5,5,6,5,2,1,3,4,4,2,2,2,5,5,3,6,3,2,4,7,7
1167647,"DE",5,2,39,3,88,23,15,7,6,2,4,2,2,2,3,4,5,2,2,7,2,6,3,1,2,9,9,2,6,3,1,6,6,5
1167649,"DE",5,1,49,3,10,12,60,4,4,2,1,2,1,2,3,2,3,2,4,9,3,9,1,2,2,2,10,1,5,4,1,2,6,6
1167653,"DE",5,1,58,3,77,18,41,5,3,3,3,2,2,4,4,3,4,1,2,6,7,6,2,2,2,9,10,2,7,3,1,5,4,4
1387341,"DE",5,2,60,4,7,13,39,6,2,2,4,2,6,6,4,3,6,1,1,8,1,7,2,2,2,9,8,2,6,2,2,0,7,7
1388501,"DE",5,2,59,1,1,9,20,5,1,5,5,3,4,5,2,2,8,2,2,6,88,3,4,2,2,5,5,2,2,2,1,5,3,4
1388521,"DE",5,1,73,1,77,12,888,5,2,2,5,2,3,5,2,2,8,3,2,4,0,0,1,1,1,6,9,2,4,4,1,5,6,6
1388655,"DE",5,1,25,1,77,19,4,2,2,2,4,1,3,3,3,3,1,2,1,9,6,9,2,1,1,8,8,1,5,2,1,2,4,6
1388810,"DE",5,1,53,4,77,12,41,4,4,4,5,4,1,5,2,2,2,1,1,7,5,5,2,2,1,9,9,2,5,3,1,2,7,5
1388819,"DE",5,2,65,4,77,9,39,6,2,3,4,3,5,5,2,3,2,3,1,8,2,5,2,1,2,7,6,4,4,4,1,3,7,5
1388918,"DE",5,1,26,3,4,10,40,5,3,2,2,2,2,3,2,2,3,2,2,6,1,3,4,2,2,7,6,1,5,4,2,0,7,7
1388921,"DE",5,1,20,3,4,11,35,5,4,1,1,2,2,5,5,1,5,1,3,4,3,6,2,2,2,6,6,1,7,3,2,0,7,7
1388923,"DE",5,1,41,3,3,13,30,4,4,2,3,3,3,4,2,2,2,2,2,10,1,1,2,2,1,1,2,2,6,2,1,1,6,6
1388924,"DE",5,2,68,3,3,15,42,7,1,2,5,2,5,5,2,1,2,2,1,7,3,3,1,1,2,7,7,3,3,3,2,5,6,6
1388982,"DE",5,1,69,3,2,11,45,7,2,2,5,2,3,5,2,2,5,1,2,6,0,1,1,2,2,2,5,3,4,2,2,0,7,7
1388983,"DE",5,2,53,3,5,13,10,7,3,2,5,2,3,5,2,2,2,2,1,5,3,3,3,2,2,5,6,3,7,3,2,1,7,7
1388986,"DE",5,2,59,3,5,12,32,3,2,3,6,1,2,5,3,4,5,1,2,5,5,5,3,2,2,5,7,3,2,1,1,0,7,7
1388988,"DE",5,1,47,2,2,10,40,7,3,5,3,2,2,5,2,5,5,2,2,1,0,5,3,2,2,5,5,3,6,4,2,0,7,7
1388994,"DE",5,1,58,3,1,12,40,7,1,3,5,2,2,2,3,4,5,1,1,5,5,6,2,2,2,1,4,5,6,3,2,0,7,7
1389034,"DE",5,2,47,3,4,10,40,5,2,2,6,3,2,5,2,2,2,2,2,8,2,7,2,2,2,4,7,5,3,2,2,1,7,7
1389035,"DE",5,1,77,3,5,8,60,7,2,2,6,2,3,5,2,1,2,3,1,5,2,2,3,2,2,10,10,4,4,3,2,0,7,7
1389047,"DE",5,1,63,3,2,8,45,6,2,2,3,2,3,3,2,2,6,2,2,8,3,3,1,1,2,8,9,4,3,2,2,2,7,7
1389055,"DE",5,1,58,3,3,12,37,5,3,6,6,4,2,2,2,2,2,2,2,6,3,5,3,2,2,7,6,3,3,2,2,1,7,7
1389148,"DE",5,1,19,4,88,9,30,6,4,2,1,2,1,3,3,3,2,2,3,0,7,3,4,2,2,7,7,3,7,3,2,0,7,7
1389150,"DE",5,2,43,4,10,13,36,4,3,1,3,1,5,4,1,2,3,2,2,3,0,3,3,1,1,9,9,2,5,4,1,7,3,7
1389165,"DE",5,2,60,4,4,12,20,7,2,3,5,3,3,4,2,5,3,3,2,5,1,4,2,1,2,8,8,2,3,3,2,1,7,7
1389421,"DE",5,1,18,1,88,10,35,4,4,2,6,3,1,5,2,4,2,1,1,10,6,10,3,2,1,10,10,1,6,3,2,6,7,7
1389429,"DE",5,2,58,1,10,19,41,1,3,2,4,4,4,3,5,4,4,4,4,8,5,7,1,2,2,7,7,2,4,3,1,6,6,5
1389472,"DE",5,2,40,3,7,15,17,4,3,4,4,3,4,2,1,4,4,2,2,8,4,7,2,1,1,8,9,2,6,3,2,0,6,6
1389479,"DE",5,1,61,3,9,20,60,2,2,2,4,4,2,4,2,2,2,2,2,10,3,8,3,2,2,6,6,1,3,3,1,6,6,6
1389857,"DE",5,1,41,4,4,15,50,3,4,2,6,2,3,6,3,2,3,1,3,9,9,6,3,2,2,8,8,4,3,3,1,5,5,4
1389858,"DE",5,1,22,4,3,12,80,1,2,3,5,3,2,5,5,6,5,3,2,5,0,2,4,2,2,5,5,3,6,3,2,0,7,7
1389865,"DE",5,1,69,4,2,12,70,7,2,3,6,3,2,6,1,2,2,1,1,9,5,9,1,2,2,9,8,3,5,3,1,7,6,6
1389893,"DE",5,2,66,3,6,9,10,7,2,3,6,3,5,5,2,2,2,1,3,8,4,5,3,2,2,5,5,3,6,2,1,5,6,5
1389903,"DE",5,1,73,3,6,13,60,3,2,2,6,6,1,6,1,1,2,1,1,10,8,10,1,2,2,10,9,1,4,3,1,8,4,4
1389906,"DE",5,1,49,4,9,19,40,2,5,3,6,3,3,5,1,3,2,1,2,9,5,9,2,1,2,9,9,1,3,1,1,6,4,4
1389908,"DE",5,2,77,3,3,10,50,7,2,2,6,2,4,4,1,1,1,2,1,10,4,9,2,1,2,10,10,2,2,2,1,10,3,3
1389909,"DE",5,2,51,3,5,7,30,5,3,5,6,5,5,6,2,1,2,4,1,5,2,6,3,2,2,4,7,4,4,2,1,10,6,5
1389952,"DE",5,1,23,3,1,15,20,0,2,4,4,1,3,4,3,5,5,2,1,9,4,9,3,1,1,6,6,2,6,2,2,0,7,7
1389955,"DE",5,1,46,3,10,11,40,6,1,3,5,3,3,5,2,5,4,2,4,5,3,4,3,2,2,4,8,2,7,1,2,6,7,7
1389961,"DE",5,2,62,3,1,11,35,7,1,1,6,2,2,6,2,3,3,1,1,8,6,4,3,2,2,5,5,2,3,1,1,5,7,5
1389966,"DE",5,2,37,3,5,14,15,2,6,2,5,4,4,5,2,4,3,1,3,10,2,7,3,2,2,8,8,2,6,2,2,0,7,7
1390179,"DE",5,2,70,2,3,11,48,7,2,2,5,2,3,4,1,3,5,2,1,2,5,5,1,2,1,7,5,4,3,3,2,5,7,7
1390195,"DE",5,1,63,2,8,16,30,2,2,2,5,2,5,2,3,2,4,2,2,8,1,1,4,2,1,4,7,4,4,3,2,0,7,7
1390227,"DE",5,1,32,1,1,11,20,2,2,2,4,2,4,5,3,3,2,2,2,6,0,7,4,2,2,7,7,3,4,3,2,0,7,7
1390230,"DE",5,1,39,1,77,13,40,3,1,3,4,2,2,3,4,5,5,2,1,6,3,4,2,1,2,7,8,3,5,3,1,3,7,5
1390306,"DE",5,2,31,4,2,12,20,3,2,6,3,2,6,6,3,6,6,2,3,6,2,6,4,2,2,7,7,2,2,1,2,2,7,7
1390448,"DE",5,2,43,4,3,13,35,1,2,1,2,2,1,4,4,4,6,2,1,5,4,5,3,2,1,8,8,2,6,3,1,9,2,6
1390455,"DE",5,2,19,3,9,12,666,4,7,2,2,2,3,4,3,3,2,2,2,9,7,8,4,2,2,7,7,2,6,3,1,6,6,5
1390463,"DE",5,1,30,3,9,17,55,2,2,3,5,2,4,5,1,1,2,1,2,3,1,6,1,1,2,9,8,2,5,2,1,4,7,5
1390465,"DE",5,2,47,3,9,17,36,5,3,2,5,2,3,4,2,4,3,1,1,8,7,7,2,2,2,9,8,2,5,4,1,6,6,5
1390466,"DE",5,2,67,3,1,11,40,5,2,1,6,2,4,6,2,1,2,1,3,8,4,6,3,2,2,10,9,2,3,4,1,8,4,3
1390624,"DE",5,2,17,4,88,9,666,6,3,1,2,1,2,3,1,4,3,3,1,3,3,5,2,2,2,9,10,1,6,3,1,9,1,3
1390625,"DE",5,2,71,4,5,9,26,6,2,5,6,2,5,6,2,3,5,2,2,8,5,5,2,2,2,10,10,2,3,4,1,7,3,5
1390698,"DE",5,2,52,4,7,15,4,7,1,2,2,2,2,5,2,2,2,2,2,8,1,8,3,2,1,5,8,3,5,2,2,1,7,7
1390700,"DE",5,1,23,4,10,12,60,1,3,1,2,1,1,3,3,1,2,2,2,5,4,8,2,2,2,9,9,2,6,3,1,8,3,6
1390702,"DE",5,1,52,4,4,17,60,3,2,2,4,4,5,3,5,5,5,1,2,7,3,5,1,1,2,3,6,4,2,3,2,8,1,7
1390730,"DE",5,1,48,4,3,12,60,6,3,3,6,3,2,6,3,3,2,1,2,9,1,8,3,2,2,10,8,1,7,2,1,4,3,4
1390775,"DE",5,1,23,3,2,10,50,5,4,1,5,4,3,5,2,3,2,2,1,1,1,7,3,2,2,8,8,3,5,1,2,5,7,5
1390779,"DE",5,1,31,4,77,14,55,5,4,2,4,2,3,4,5,3,4,1,3,9,4,7,2,1,2,6,6,3,6,3,1,4,6,5
1390810,"DE",5,2,48,3,10,18,50,2,2,4,5,3,3,6,2,5,5,2,2,7,3,4,3,1,2,9,8,2,5,3,2,4,7,6
1390811,"DE",5,2,65,3,2,8,25,6,1,3,5,2,2,5,2,2,5,2,5,9,0,88,3,2,1,10,10,3,7,4,1,5,7,6
1391101,"DE",5,1,41,1,7,20,45,5,1,2,3,1,5,4,3,2,4,1,1,5,4,7,2,8,2,4,4,4,6,5,2,0,7,7
1391106,"DE",5,2,30,1,77,18,60,1,2,2,3,3,3,5,4,2,4,2,2,7,4,5,2,2,2,8,7,2,4,3,1,2,7,5
1391345,"DE",5,2,63,1,5,11,50,6,2,1,6,1,3,6,1,3,4,1,1,7,2,5,2,1,2,5,5,3,4,3,1,4,6,5
1391347,"DE",5,2,76,1,2,9,15,6,1,6,6,3,1,6,2,2,3,1,1,8,1,8,2,2,2,9,5,2,7,1,1,5,6,5
1391411,"DE",5,1,51,3,8,12,50,2,4,1,3,2,1,3,1,1,4,2,2,8,3,5,1,1,1,7,9,3,3,2,2,5,7,7
1391412,"DE",5,2,29,3,7,10,28,6,4,3,4,2,4,4,2,3,2,2,2,5,3,5,3,2,2,8,7,2,4,3,1,4,5,5
1391501,"DE",5,2,61,2,77,19,32,4,2,3,6,1,2,5,2,4,5,2,1,5,2,7,2,2,1,10,8,2,4,3,1,5,6,6
1391504,"DE",5,1,42,2,10,18,60,2,3,2,3,2,2,3,3,3,4,2,2,8,7,8,2,2,2,9,9,1,6,3,1,4,7,5
